Order,Species,AdultBodyMass,Temperature,SexualMaturityAge,TrophicLevel,NeonateBodyMass,GestationLen,SocialGrpSize,WeaningAge,Social
Soricomorpha,ollula,16.59,24.366,,,,,,,
Soricomorpha,oriundus,,22.93,,,,,,,
Soricomorpha,pluvialis,,,,,,,,,
Soricomorpha,vulcanorum,3.49,16.828,,,,,,,
Primates,syndactylus,10839.0,24.168,10.3787123288,2.0,517.0,230.66,3.8,1.74076712329,False
Rodentia,borealis,21.3,-3.639,,,,,,,
Rodentia,cooperi,28.01,7.036,,1.0,3.15,23.3,,0.0559178082192,
Artiodactyla,caffer,592665.98,23.78,4.61273972603,1.0,39843.11,337.49,12.0,0.87498630137,False
Rodentia,brochus,,25.158,,1.0,,,2.0,,False
Rodentia,ankoliae,,20.3,,,,,,,
Rodentia,annectens,,14.199,,,,,,,
Rodentia,audax,,14.199,,,,,,,
Rodentia,daemon,,20.455,,,,,,,
Rodentia,ibeanus,,19.669,,,,,,,
Rodentia,macrocephalus,621.88,1.553,,1.0,,,1.0,,True
Rodentia,naivashae,,19.429,,,,,,,
Rodentia,rex,,21.362,,,,,,,
Rodentia,ruandae,,18.407,,,20.0,48.63,,,
Rodentia,ruddi,,19.413,,,,,,,
Rodentia,spalacinus,,18.849,,,,,,,
Rodentia,splendens,227.13,17.758,0.375917808219,,15.0,39.01,1.0,0.0960821917808,True
Rodentia,storeyi,,,,,,,,,
Chiroptera,aegyptiaca,17.63,22.33,0.816821917808,3.0,3.0,85.52,,0.165506849315,
Chiroptera,australis,36.4,19.69,,,4.53,,,,
Chiroptera,brasiliensis,12.61,16.987,1.09660273973,3.0,3.19,89.99,,0.148602739726,
Chiroptera,lobata,,20.052,,,,,,,
Chiroptera,teniotis,28.07,11.605,,3.0,,,,,
Chiroptera,ventralis,,21.272,,,,,,,
Rodentia,arcuatus,,18.799,,,,,,,
Rodentia,callitrichus,,21.251,,,,,,,
Rodentia,celebensis,,21.251,,,,,,,
Rodentia,hamatus,,16.0,,,,,,,
Rodentia,microbullatus,,,,,,,,,
Rodentia,punicans,,15.6,,,,,,,
Rodentia,taerae,,23.1,,,,,,,
Soricomorpha,altaica,,-4.518,,3.0,,288.95,,,
Soricomorpha,caeca,71.08,9.466,,3.0,,,,,
Soricomorpha,caucasica,,2.935,,3.0,,,,,
Soricomorpha,davidiana,,12.5,,3.0,,,,,
Soricomorpha,europaea,87.53,4.935,0.919123287671,3.0,3.24,30.41,,0.0890136986301,
Soricomorpha,levantis,,8.001,,3.0,,,,,
Soricomorpha,occidentalis,49.47,13.067,1.01652054795,3.0,,,,,
Soricomorpha,romana,92.5,13.816,,3.0,,,,,
Soricomorpha,stankovici,71.12,8.989,,3.0,,,,,
Rodentia,alpinus,36.54,3.83,,1.0,,,,,
Rodentia,amoenus,50.63,4.878,0.958931506849,2.0,2.62,30.46,,0.11504109589,
Rodentia,bulleri,100.0,13.411,,,,,,,
Rodentia,canipes,70.2,13.391,,2.0,,,,,
Rodentia,cinereicollis,61.59,13.311,,2.0,,30.19,,0.116904109589,
Rodentia,dorsalis,63.66,11.688,,1.0,,29.49,,0.0821917808219,
Rodentia,durangae,84.99,12.972,,,,,,,
Rodentia,merriami,74.77,11.071,,2.0,,33.37,,,
Rodentia,minimus,42.87,0.746,0.950821917808,2.0,2.27,29.19,,0.103315068493,
Rodentia,obscurus,72.99,13.459,,1.0,,,,,
Rodentia,ochrogenys,91.69,10.497,,2.0,,,,,
Rodentia,palmeri,60.74,14.22,,2.0,3.29,33.21,,0.224246575342,
Rodentia,panamintinus,51.73,10.896,,2.0,5.1,36.23,,0.224246575342,
Rodentia,quadrimaculatus,83.62,7.965,,2.0,,31.65,,,
Rodentia,quadrivittatus,57.49,6.65,0.89698630137,2.0,2.5,31.7,,0.124164383562,
Rodentia,ruficaudus,60.06,3.281,,2.0,,,1.0,,True
Rodentia,rufus,53.6,6.034,0.889945205479,1.0,,32.85,4.5,0.123945205479,False
Rodentia,senex,89.35,7.764,,2.0,,,,,
Rodentia,sibiricus,94.16,-4.88,0.965561643836,,,34.98,,0.0813424657534,
Rodentia,siskiyou,75.0,7.1,,,,,,,
Rodentia,sonomae,75.0,9.656,,1.0,,,,0.0575342465753,
Rodentia,speciosus,60.83,8.777,,2.0,,,,,
Rodentia,striatus,,8.412,,,,,,,
Rodentia,townsendii,79.12,7.313,,2.0,3.52,28.0,,0.114410958904,
Rodentia,umbrinus,51.75,4.751,,,,,,,
Rodentia,douglasii,225.0,7.359,0.384383561644,2.0,4.99,38.98,1.0,,True
Rodentia,hudsonicus,200.24,0.077,0.980301369863,2.0,6.89,34.25,,0.184164383562,
Rodentia,mearnsi,,15.819,,,,,,,
Rodentia,maritimus,66.77,18.809,,,,,,,
Rodentia,mcclellandii,45.84,21.332,,,,,,,
Rodentia,rodolphii,,25.864,,,,,,,
Rodentia,swinhoei,,9.181,,,,,,,
Rodentia,primus,,,,,,,,,
Chiroptera,achates,,24.644,,,,,,,
Chiroptera,australis,,23.205,,,,,,,
Chiroptera,georgianus,30.52,24.616,0.762383561644,3.0,4.22,106.86,,0.0971506849315,
Chiroptera,hamiltoni,,26.035,,,,,,,
Chiroptera,hildegardeae,29.37,25.272,,3.0,,,,,
Chiroptera,hilli,21.99,21.952,,,,,,,
Chiroptera,kapalgensis,26.45,26.984,,,,,,,
Chiroptera,longimanus,25.11,24.91,0.463452054795,3.0,5.52,107.22,,0.0606301369863,
Chiroptera,mauritianus,27.97,23.624,,3.0,,42.89,,,
Chiroptera,melanopogon,25.99,23.693,1.0257260274,,5.8,122.5,,0.127863013699,
Chiroptera,nudiventris,32.49,24.86,1.15591780822,,8.91,100.11,,0.142493150685,
Chiroptera,perforatus,24.43,24.193,,,,91.24,,,
Chiroptera,theobaldi,36.83,25.478,,,,,,,
Chiroptera,troughtoni,,24.067,,,,,,,
Primates,sangirensis,165.0,,,,,,,,
Primates,syrichta,115.91,24.107,,1.0,25.6,177.99,1.0,0.226,True
Rodentia,latidens,268.09,18.0,,,,,,,
Rodentia,sevia,54.88,16.432,,,,,,,
Rodentia,ruschii,62.99,20.91,,,,,,,
Rodentia,bennettii,250.5,1.766,,,,,,,
Rodentia,boliviensis,158.0,17.555,,,,,,,
Rodentia,budini,,,,,,,,,
Rodentia,cinerea,193.64,3.522,,,13.26,109.49,,,
Rodentia,famatina,,,,,,,,,
Rodentia,shistacea,,,,,,,,,
Rodentia,uspallata,,,,,,,,,
Rodentia,vaccarum,,,,,,,,,
Rodentia,andinus,24.91,1.43,,,,,,,
Rodentia,hershkovitzi,,3.626,,,,,,,
Rodentia,illuteus,47.79,4.189,,,,,,,
Rodentia,jelskii,34.5,6.822,,2.0,,,,,
Rodentia,lanosus,27.83,4.534,,,,,,,
Rodentia,longipilis,38.86,6.448,0.141726027397,2.0,3.29,,,,
Rodentia,markhami,,4.678,,,,,,,
Rodentia,olivaceus,24.52,6.956,0.466794520548,2.0,,,,,
Rodentia,sanborni,24.7,7.892,,2.0,,,,,
Chiroptera,celebensis,384.84,21.547,,,,,,,
Chiroptera,humilis,,,,,,,,,
Chiroptera,jubatus,1087.04,24.233,,1.0,,,,,
Chiroptera,leucotis,,24.978,,,,,,,
Chiroptera,mackloti,467.93,24.32,,1.0,,,,,
Carnivora,jubatus,50577.92,23.083,2.03279452055,3.0,441.66,92.24,,0.250465753425,
Rodentia,airensis,,,,,,,,,
Rodentia,affinis,24.89,21.003,,2.0,,,,,
Rodentia,albiventer,25.95,3.173,,3.0,,,,,
Rodentia,aliquantulus,,,,,,,,,
Rodentia,azarae,25.27,17.753,0.169506849315,2.0,,23.0,,0.0395616438356,
Rodentia,bogotensis,12.99,20.166,,,,,,,
Rodentia,boliviensis,27.5,9.774,,2.0,,,,,
Rodentia,budini,26.9,-1.127,,,,,,,
Rodentia,cursor,39.84,20.584,,2.0,,,,,
Rodentia,dayi,32.49,20.881,,,,,,,
Rodentia,dolores,50.49,16.15,,,2.94,,,,
Rodentia,fumeus,22.69,15.305,,,,,,,
Rodentia,iniscatus,28.7,9.068,,,,,,,
Rodentia,juninensis,38.99,12.723,,,,,,,
Rodentia,kofordi,29.49,8.947,,,,,,,
Rodentia,latebricola,38.99,16.419,,,,,,,
Rodentia,leucolimnaeus,,,,,,,,,
Rodentia,lindberghi,26.4,20.824,,,,,,,
Rodentia,lutescens,20.69,11.352,,,,,,,
Rodentia,mimus,23.99,14.134,,,,,,,
Rodentia,molinae,32.99,14.313,0.076904109589,,2.94,23.0,,0.0712328767123,
Rodentia,mollis,30.39,22.599,,,,,,,
Rodentia,montensis,,,,,,,,,
Rodentia,mystax,,,,,,,,,
Rodentia,neocenus,42.39,14.094,,,,,,,
Rodentia,oenos,,,,,,,,,
Rodentia,orophilus,38.99,20.687,,,,,,,
Rodentia,paranaensis,,,,,,,,,
Rodentia,pervalens,,,,,,,,,
Rodentia,reigi,,,,,,,,,
Rodentia,sanctipaulensis,27.1,18.966,,,,,,,
Rodentia,serrensis,28.3,19.934,,,,,,,
Rodentia,siberiae,34.6,17.372,,,,,,,
Rodentia,simulator,42.5,13.357,,,,,,,
Rodentia,spegazzinii,28.6,6.99,,,,,,,
Rodentia,subfuscus,30.39,10.233,,,,,,,
Rodentia,surdus,38.99,17.864,,,,,,,
Rodentia,sylvanus,38.99,12.057,,,,,,,
Rodentia,toba,51.2,23.584,,,,,,,
Rodentia,torques,38.99,12.362,,,,,,,
Rodentia,varius,40.0,18.174,,3.0,,,,,
Artiodactyla,buselaphus,160937.86,24.71,2.26764383562,1.0,12500.0,242.66,20.0,0.517068493151,False
Artiodactyla,caama,176115.97,20.743,,,,,,,
Artiodactyla,lichtensteinii,168695.66,22.242,1.63367123288,1.0,15000.0,237.0,10.0,,False
Artiodactyla,alces,461900.76,,1.83068493151,1.0,12999.99,235.0,1.0,0.270821917808,True
Artiodactyla,americanus,541460.44,,1.72978082192,1.0,13499.99,245.0,,0.5,
Chiroptera,paucidentata,16.24,20.0,,,,,,,
Rodentia,balikunica,,3.514,,,,,,,
Rodentia,bullata,,-0.028,,,,,,,
Rodentia,elater,59.0,10.979,0.288273972603,,,,,0.0885205479452,
Rodentia,euphratica,232.0,,,,,,,,
Rodentia,firouzi,,9.5,,,,,,,
Rodentia,hotsoni,,19.639,,,,,,,
Rodentia,major,,4.773,1.03443835616,,,,,0.124273972603,
Rodentia,severtzovi,,9.589,,,,,,,
Rodentia,sibirica,,2.136,,,,,,,
Rodentia,tetradactyla,52.0,20.095,,,,,,,
Rodentia,vinogradovi,,10.319,,,,,,,
Rodentia,williamsi,,,,,,,,,
Rodentia,bobrinskii,,12.382,,,,,,,
Primates,nigroviridis,4749.96,25.165,,,240.71,,40.0,0.290821917808,False
Primates,trichotis,78.09,20.317,,2.0,,,1.0,,True
Rodentia,curtatus,,-1.267,,,,,,,
Rodentia,eversmanni,,-1.346,,,,,,,
Primates,belzebul,6157.91,24.873,,,,,7.4,,False
Primates,caraya,5576.96,22.901,3.4978630137,1.0,260.6,185.92,8.9,0.885369863014,False
Primates,coibensis,,26.6,,,,,5.2,,False
Primates,guariba,5188.33,19.632,,1.0,,,7.4,,False
Primates,macconnelli,,24.975,,,,,,,
Primates,nigerrima,,25.674,,,,,,,
Primates,palliata,6576.99,23.738,4.32443835616,1.0,318.29,185.42,13.1,1.35780821918,False
Primates,pigra,7172.06,25.078,,1.0,480.0,185.92,5.5,,False
Primates,sara,6611.04,24.489,,,,,,,
Primates,seniculus,6398.31,25.082,4.63073972603,2.0,293.42,189.9,7.9,1.01380821918,False
Rodentia,albicaudus,,-4.957,,,,,,,
Rodentia,argentatus,37.69,0.819,,1.0,,,,,
Rodentia,barakshin,,-7.153,,,,,,,
Rodentia,lemminus,,-13.039,,,,,,,
Rodentia,macrotis,,-6.488,,,,,,,
Rodentia,montosa,,-1.648,,,,,,,
Rodentia,olchonensis,,,,,,,,,
Rodentia,roylei,37.0,5.27,,,,,,,
Rodentia,semicanus,,-4.269,,,,,,,
Rodentia,stoliczkanus,30.14,-3.798,,,,,,,
Rodentia,strelzowi,49.99,0.117,,,3.0,20.85,9.5,0.0465753424658,False
Rodentia,tuvinicus,,-7.847,,,,,,,
Rodentia,inundata,,,,,,,,,
Chiroptera,centurio,10.61,25.029,,1.0,,,,,
Rodentia,imbellis,49.99,25.841,,,,,,,
Artiodactyla,clarkei,28049.81,25.753,,,,200.0,,,
Rodentia,harrisii,126.57,17.911,0.54402739726,1.0,3.59,29.19,,0.133232876712,
Rodentia,insularis,,22.5,,,,,,,
Rodentia,interpres,112.53,17.702,,2.0,,,,,
Rodentia,leucurus,103.92,10.192,1.03389041096,2.0,2.9,29.38,,0.176739726027,
Rodentia,nelsoni,160.42,13.354,1.03443835616,2.0,4.87,26.0,7.0,0.0817260273973,False
Artiodactyla,lervia,94202.22,22.535,1.38928767123,1.0,4500.0,156.24,,0.333315068493,
Chiroptera,schnablii,,10.252,,3.0,,,,,
Rodentia,savamis,,,,,,,,,
Rodentia,olrogi,32.9,6.635,,,,,,,
Rodentia,pearsoni,25.4,25.418,,,,,,,
Rodentia,roigi,,,,,,,,,
Rodentia,edax,69.75,7.982,,,,,,,
Rodentia,imitator,510.5,20.743,,1.0,,,,,
Rodentia,beecrofti,479.07,25.323,,,,,,,
Rodentia,derbianus,665.84,23.018,,1.0,,,1.0,,True
Rodentia,pelii,1769.99,25.625,,,,,,,
Rodentia,pusillus,250.0,24.335,,,,,,,
Rodentia,mindorensis,,22.7,,,,,,,
Rodentia,leander,66.39,14.185,,,,,,,
Chiroptera,caudifer,10.81,23.085,,2.0,2.14,107.97,,,
Chiroptera,cultrata,17.39,23.211,,2.0,3.65,,,,
Chiroptera,geoffroyi,15.15,22.114,,2.0,4.99,125.14,,0.171232876712,
Chiroptera,latidens,15.06,25.458,,2.0,,,,,
Chiroptera,luismanueli,,22.172,,,,,,,
Soricomorpha,assamensis,,,,,,,,,
Soricomorpha,schmidi,,,,,,,,,
Soricomorpha,squamipes,20.0,12.434,,,,,,,
Soricomorpha,yamashinai,,16.58,,,,,,,
Chiroptera,ornatus,,26.279,,,,,,,
Artiodactyla,marsupialis,33571.24,19.015,0.908849315068,1.0,3841.48,169.49,,0.157397260274,
Artiodactyla,americana,47450.01,9.076,1.46487671233,1.0,3454.7,247.99,12.0,0.239835616438,False
Artiodactyla,cervicapra,36301.1,25.663,1.91791780822,1.0,3386.14,166.59,30.0,0.16301369863,False
Chiroptera,pallidus,22.24,13.623,,3.0,3.09,59.01,,0.167397260274,
Carnivora,capensis,19322.22,23.307,1.01706849315,2.0,,62.99,,,
Carnivora,cinerea,3527.59,22.657,,3.0,56.01,63.31,,0.217917808219,
Primates,azarae,929.57,24.621,,2.0,,,4.1,0.629287671233,False
Primates,hershkovitzi,800.0,20.951,,2.0,,,,,
Primates,lemurinus,865.96,24.221,2.06890410959,2.0,97.47,132.23,,0.204301369863,
Primates,miconax,800.0,24.078,,2.0,,,,,
Primates,nancymaae,791.03,26.124,,2.0,,,4.0,,False
Primates,nigriceps,1057.0,25.216,,2.0,,,3.3,,False
Primates,trivirgatus,912.4,24.771,2.01808219178,2.0,96.49,133.47,3.15,0.208794520548,False
Primates,vociferans,872.99,25.297,,1.0,,,3.3,,False
Rodentia,rufa,806.21,6.619,2.26764383562,1.0,23.12,30.0,,0.16,
Rodentia,agrarius,21.11,4.851,0.208328767123,,1.8,19.89,,,
Rodentia,alpicola,,1.831,,,,,,,
Rodentia,argenteus,,9.059,,,,,,,
Rodentia,chevrieri,,10.925,,,,,,,
Rodentia,draco,,12.652,,,,,,,
Rodentia,epimelas,,9.818,,,,,,,
Rodentia,flavicollis,31.6,6.152,0.118547945205,,2.3,24.5,,,
Rodentia,gurkha,,5.283,,,,,,,
Rodentia,hyrcanicus,,12.169,,,,,,,
Rodentia,latronum,,5.848,,,,,,,
Rodentia,mystacinus,43.84,10.426,,,3.0,23.0,,,
Rodentia,pallipes,,0.704,,,,,,,
Rodentia,peninsulae,,-2.028,,,2.0,,,,
Rodentia,ponticus,,12.221,,,,,,,
Rodentia,rusiges,,0.265,,,,,,,
Rodentia,semotus,25.77,16.58,,,,,,,
Rodentia,speciosus,43.75,9.059,,,,,,,
Rodentia,sylvaticus,21.9,9.082,0.158712328767,2.0,1.5,23.68,,0.0530410958904,
Rodentia,uralensis,18.26,4.861,,,,,,,
Rodentia,witherbyi,20.66,11.837,,,,,,,
Rodentia,abrae,34.88,23.144,,,,,,,
Rodentia,datae,34.88,21.039,,,,,,,
Rodentia,gracilirostris,,,,,,,,,
Rodentia,hylocetes,34.88,22.969,,,,,,,
Rodentia,insignis,34.88,23.639,,,,,,,
Rodentia,littoralis,30.95,24.008,,,,,,,
Rodentia,microdon,34.98,25.619,,2.0,,,,,
Rodentia,musculus,21.2,24.053,,2.0,,,,,
Rodentia,sacobianus,34.88,24.4,,,,,,,
Chiroptera,bulmerae,623.91,17.117,,1.0,,,,,
Rodentia,albipes,23.0,8.283,,1.0,,,,,
Rodentia,longicaudus,22.39,8.309,,1.0,2.49,28.11,1.0,0.0835342465753,True
Rodentia,pomo,32.49,8.568,,1.0,2.39,32.33,,0.0966849315068,
Rodentia,luzonensis,35.34,25.2,,3.0,,,,,
Rodentia,musseri,,,,,,,,,
Carnivora,binturong,12999.99,22.994,2.83454794521,1.0,317.35,92.24,,0.322109589041,
Primates,aureus,234.16,24.458,,,,,,,
Primates,calabarensis,258.01,24.775,0.818931506849,2.0,31.82,133.74,1.0,0.299342465753,True
Carnivora,australis,67979.43,,4.73789041096,2.0,4449.71,246.38,,1.0,
Carnivora,forsteri,101249.99,,7.31073972603,2.0,3700.0,242.47,,0.886904109589,
Carnivora,galapagoensis,39448.04,,4.61273972603,2.0,3499.99,215.94,,2.25,
Carnivora,gazella,96599.99,,4.63468493151,3.0,5794.63,294.69,,0.318575342466,
Carnivora,philippii,94999.99,,,2.0,,,,,
Carnivora,pusillus,178500.0,,4.65252054795,3.0,5750.0,357.99,,0.976164383562,
Carnivora,townsendi,101063.71,,,3.0,,,,0.89898630137,
Carnivora,tropicalis,92222.55,,4.21556164384,2.0,4347.41,241.69,,0.833315068493,
Carnivora,trivirgata,2323.79,23.21,2.30635616438,2.0,,45.95,,0.135369863014,
Carnivora,collaris,8166.52,16.967,,2.0,58.0,42.89,,0.453808219178,
Chiroptera,nichollsi,19.23,,,1.0,2.52,,,,
Chiroptera,aureocollaris,,20.651,,,,,,,
Chiroptera,circumdatus,10.4,15.927,,,,,,,
Chiroptera,cuprosus,,26.7,,,,,,,
Chiroptera,societatis,,24.225,,,,,,,
Chiroptera,torquatus,,16.58,,,,,,,
Chiroptera,flavescens,,24.0,,,,,,,
Chiroptera,amplus,61.04,24.138,,1.0,,,,,
Chiroptera,anderseni,,24.002,,1.0,,,,,
Chiroptera,aztecus,20.81,20.417,,1.0,,,,,
Chiroptera,cinereus,12.7,25.038,,1.0,,,,,
Chiroptera,concolor,19.65,25.18,,1.0,,,,,
Chiroptera,fimbriatus,63.89,20.892,,1.0,,,,,
Chiroptera,fraterculus,,16.507,,1.0,,,,,
Chiroptera,glaucus,12.31,23.921,,1.0,,,,,
Chiroptera,gnomus,10.06,24.319,,,,,,,
Chiroptera,hirsutus,40.42,20.379,,1.0,,,,,
Chiroptera,incomitatus,,,,,,,,,
Chiroptera,inopinatus,,23.002,,1.0,,,,,
Chiroptera,jamaicensis,43.63,23.753,0.912931506849,2.0,10.57,138.7,,,
Chiroptera,lituratus,59.3,23.591,,1.0,8.9,106.45,,,
Chiroptera,obscurus,35.91,24.014,,1.0,,,,,
Chiroptera,phaeotis,11.69,22.879,,2.0,2.52,,,,
Chiroptera,toltecus,15.47,21.572,,1.0,,,,,
Chiroptera,watsoni,11.2,24.227,,,,,,,
Rodentia,abyssinicus,73.34,17.794,,,,,,,
Rodentia,ansorgei,,,,,,,,,
Rodentia,blicki,128.0,6.691,,,,,,,
Rodentia,nairobae,,21.144,,,,,,,
Rodentia,neumanni,,23.753,,,,,,,
Rodentia,niloticus,95.8,24.902,0.142164383562,,4.25,21.99,,0.0575342465753,
Rodentia,rufinus,,,,,,,,,
Rodentia,amphibius,120.0,1.026,0.132684931507,,5.29,21.24,,0.0383561643836,
Rodentia,sapidus,219.99,11.831,,,,,,,
Rodentia,scherman,,,,,,,,,
Chiroptera,patrizii,,25.516,,,,,,,
Chiroptera,tridens,12.94,23.645,,3.0,,66.1,,,
Chiroptera,stoliczkanus,6.09,19.597,,3.0,,,,,
Chiroptera,tricuspidatus,4.08,23.41,,3.0,,,,,
Primates,tarsier,168.04,21.547,1.63367123288,2.0,23.99,181.69,3.25,0.185232876712,False
Rodentia,apoensis,,22.474,,,,,,,
Rodentia,echinatus,,23.0,,,,,,,
Rodentia,macrocercus,,16.4,,,,,,,
Rodentia,rhinogradoides,,20.301,,,,,,,
Rodentia,indica,138.28,23.051,0.231095890411,2.0,3.0,25.25,,0.0815616438356,
Rodentia,arenarius,47.0,28.653,,,,,,,
Rodentia,congicus,,25.205,,,,,,,
Rodentia,emini,52.0,24.797,,,,,,,
Rodentia,gracilis,49.9,28.09,0.232082191781,,,28.11,,,
Rodentia,harringtoni,,23.74,,,,,,,
Rodentia,lacustris,,27.934,,,,,,,
Rodentia,petteri,,28.744,,,,,,,
Rodentia,pygargus,60.19,27.528,0.219698630137,1.0,,26.34,,0.0573150684932,
Rodentia,tranieri,,,,,,,,,
Artiodactyla,derbianus,646024.25,25.549,2.06890410959,1.0,,,,,
Artiodactyla,oryx,562592.69,22.137,1.84243835616,1.0,30889.05,271.0,4.05,0.352547945205,False
Carnivora,taxus,7842.15,9.154,1.0,3.0,93.49,43.8,,0.11504109589,
Artiodactyla,pecari,31798.71,23.683,1.87580821918,2.0,1000.0,158.0,,0.0373698630137,
Artiodactyla,quadricornis,19282.12,25.134,,1.0,1040.0,207.31,,,
Rodentia,loringi,,19.257,,,,,,,
Rodentia,nigricauda,124.49,20.387,,,,,,,
Rodentia,paedulcus,77.7,22.466,0.251589041096,,2.65,26.34,,0.0807945205479,
Rodentia,shortridgei,,20.167,,,,,,,
Rodentia,cerradensis,23.99,23.244,,,,,,,
Rodentia,lasiotis,23.99,20.648,,,,,,,
Rodentia,kempi,75.0,18.846,,,,,,,
Rodentia,major,,,,,,,,,
Rodentia,venustus,61.88,19.626,,,,,,,
Rodentia,nigrita,19.9,19.775,,,,,,,
Primates,gelada,15964.11,17.339,5.18934246575,1.0,464.92,178.64,10.0,1.35602739726,False
Rodentia,apeco,,,,,,,,,
Rodentia,aureus,87.99,14.616,,1.0,,,,,
Rodentia,baeops,77.0,18.409,,,,,,,
Rodentia,bombycinus,114.5,18.066,,,,,,,
Rodentia,caudivarius,,,,,,,,,
Rodentia,cinereiventer,77.0,,,,,,,,
Rodentia,cinereus,77.0,,,,,,,,
Rodentia,cinnameus,,,,,,,,,
Rodentia,daphne,77.0,15.758,,,,,,,
Rodentia,eleusis,77.0,,,,,,,,
Rodentia,erro,,,,,,,,,
Rodentia,gracilis,77.0,,,,,,,,
Rodentia,hudsoni,,,,,,,,,
Rodentia,hylophilus,77.0,18.534,,,,,,,
Rodentia,incanus,77.0,15.154,,,,,,,
Rodentia,ischyrus,77.0,16.208,,,,,,,
Rodentia,kalinowskii,77.0,14.295,,,,,,,
Rodentia,ladewi,77.0,14.87,,,,,,,
Rodentia,laniger,35.74,19.844,,,,,,,
Rodentia,macrotis,,,,,,,,,
Rodentia,monochromos,77.0,,,,,,,,
Rodentia,niveipes,54.09,13.613,,,,,,,
Rodentia,notatus,77.0,13.341,,,,,,,
Rodentia,onkiro,,,,,,,,,
Rodentia,oreas,77.0,20.351,,,,,,,
Rodentia,paramorum,77.0,13.879,,,,,,,
Rodentia,popayanus,,,,,,,,,
Rodentia,praetor,,,,,,,,,
Rodentia,pyrrhonotus,77.0,17.944,,,,,,,
Rodentia,rhoadsi,77.0,12.857,,,,,,,
Rodentia,rosalinda,77.0,15.234,,,,,,,
Rodentia,silvestris,77.0,17.244,,,,,,,
Rodentia,taczanowskii,77.0,14.65,,,,,,,
Rodentia,ucucha,,,,,,,,,
Rodentia,vestitus,76.5,25.442,,,,,,,
Rodentia,vulcani,,,,,,,,,
Rodentia,bottae,122.7,13.989,0.551726027397,1.0,3.2,23.87,1.0,0.0978904109589,True
Rodentia,bulbivorus,359.9,10.1,,1.0,6.12,,1.0,0.113561643836,True
Rodentia,clusius,,1.779,,1.0,,,,,
Rodentia,idahoensis,,3.13,,1.0,,,,,
Rodentia,mazama,93.07,7.938,,1.0,,,,,
Rodentia,monticola,80.99,8.015,1.07808219178,1.0,,,,,
Rodentia,talpoides,104.64,4.753,0.635452054795,1.0,3.15,19.0,1.0,0.0907397260274,True
Rodentia,townsendii,263.35,6.859,,1.0,,,,,
Rodentia,umbrinus,125.56,16.504,,1.0,,,,,
Chiroptera,nigrescens,66.12,21.223,,,,,,,
Rodentia,apereoides,297.53,,0.34602739726,,21.09,96.44,,0.0935890410959,
Rodentia,inermis,,,,,,,,,
Rodentia,pachyurus,,,,,,,,,
Rodentia,gregorianus,2707.14,23.415,,,,91.24,1.0,,True
Rodentia,swinderianus,3750.85,23.894,0.480493150685,1.0,118.89,125.76,1.0,0.0689589041096,True
Diprotodontia,billardierii,5865.86,10.505,1.14753424658,,0.4,30.73,,0.792246575342,
Diprotodontia,browni,5478.0,22.836,,,,,,,
Diprotodontia,brunii,,26.163,,,,,,,
Diprotodontia,calabyi,,16.124,,,,,,,
Diprotodontia,lanatus,,21.732,,,,,,,
Diprotodontia,stigmatica,4511.47,20.836,1.05926027397,1.0,,29.0,1.0,0.684931506849,True
Diprotodontia,thetis,5399.95,16.16,1.71832876712,,,,,0.573698630137,
Chiroptera,discifera,3.13,24.727,,,,,,,
Chiroptera,lavali,,25.522,,,,,,,
Chiroptera,tricolor,4.52,23.984,,3.0,1.09,154.24,,,
Rodentia,muenninki,,,,,,,,,
Rodentia,osimensis,84.65,,,,,,,,
Chiroptera,ravus,,10.338,,,,,,,
Chiroptera,bidens,27.7,21.56,,2.0,,,,,
Chiroptera,saurophila,,24.685,,,,,,,
Chiroptera,cirrhosus,36.9,23.927,,3.0,,,,,
Primates,auratus,9719.6,24.435,,,,,11.0,,False
Primates,barbei,,23.267,,,,,,,
Primates,cristatus,7176.81,25.029,,,,,27.4,0.994328767123,False
Primates,delacouri,,21.248,,1.0,,,,,
Primates,ebenus,,21.6,,,,,,,
Primates,francoisi,8139.93,18.752,,1.0,454.56,,,1.07331506849,
Primates,geei,8356.0,17.584,,,,,11.0,,False
Primates,germaini,,25.308,,,,,,,
Primates,hatinhensis,,21.786,,,,,,,
Primates,johnii,10595.08,25.655,,1.0,,,10.0,,False
Primates,laotum,,22.601,,,,,,,
Primates,obscurus,7247.88,25.504,,1.0,339.18,146.63,10.0,0.994328767123,False
Primates,phayrei,7681.72,21.333,,,,180.61,12.9,0.838,False
Primates,pileatus,11219.93,20.332,,,,,8.5,,False
Primates,poliocephalus,,21.161,,,,,,,
Primates,shortridgei,,10.962,,,,,,,
Primates,vetulus,7205.08,25.75,3.05123287671,1.0,359.99,204.72,8.35,0.673369863014,False
Artiodactyla,angasii,87616.76,22.985,1.76852054795,1.0,5541.58,219.99,15.5,0.583315068493,False
Artiodactyla,buxtoni,215000.75,10.912,2.06890410959,1.0,,,15.0,,False
Artiodactyla,eurycerus,270998.37,24.377,2.43139726027,1.0,19944.92,284.99,13.5,,False
Artiodactyla,imberbis,94320.39,23.653,1.8258630137,1.0,5891.21,222.0,3.0,,False
Rodentia,dimidiatus,167.6,18.836,,,,,,,
Rodentia,eliasi,,,,,,,,,
Rodentia,gratiosus,,,,,,,,,
Rodentia,iheringi,220.39,,,,,,,,
Rodentia,mirapitanga,,,,,,,,,
